gene,n_mutated,n_controls,dead_mutated,dead_control,odds_ratio,p_value,risk_diff,q_value_BY,passed_screening
CACNA1H,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
CACNA1G,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
CACNA1F,19,948,1,132,0.3434343434343434,0.4981118889322283,-0.0866089273817455,0.03281302244589281,True
CACNA1E,33,934,3,130,0.6184615384615385,0.6078473291222078,-0.048277204594121076,0.03281302244589281,True
CACNA1D,13,954,3,130,1.9015384615384616,0.4047884454161699,0.09450088695371717,0.03281302244589281,True
CACNA1C,15,952,3,130,1.5807692307692307,0.4478303370186944,0.06344537815126053,0.03281302244589281,True
CACNA1S,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
CACNA1B,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
CADPS,13,954,4,129,2.842377260981912,0.09043208451525082,0.1724721819061442,0.03281302244589281,True
CALCOCO1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CAPRIN2,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
CAPN6,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
CAPN2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
CAPN12,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CAPN1,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
CAND1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
CADPS2,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
CAMTA1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
CAMSAP2,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
CAMSAP1,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
CAMK2D,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CALR3,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
CALD1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
CALCRL,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
CAMSAP3,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
CACNA1A,20,947,4,129,1.5852713178294573,0.3417120855502723,0.06378035902851109,0.03281302244589281,True
CACHD1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
CABYR,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
C2CD5,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
C2CD3,12,955,1,132,0.5668044077134986,1.0,-0.05488656195462478,0.03281302244589281,True
C1orf112,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
C1RL,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
C19orf44,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
C14orf93,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
C2orf16,13,954,1,132,0.5189393939393939,1.0,-0.061441702951136906,0.03281302244589281,True
C14orf39,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
C12orf40,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
C10orf71,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
BUD23,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
BTRC,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
BTN3A3,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
BTN3A1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
C12orf71,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
C2orf42,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
C2orf78,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
C3,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
CABLES1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
CABIN1,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
CA9,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
CA11,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
C9orf43,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
C9orf131,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
C9,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
C7orf31,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
C7,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
C6orf118,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
C6,10,957,1,132,0.6944444444444444,1.0,-0.03793103448275861,0.03281302244589281,True
C5orf51,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
C5,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
C4orf17,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
C4BPA,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
BAZ2A,9,958,4,129,5.14108527131783,0.02472304152325641,0.30978891208536297,0.03281302244589281,True
BAZ1B,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
BAZ1A,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
BAP1,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
ARVCF,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ARSL,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARSK,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ARPP21,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ARNT,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ARMH4,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ASAP1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ARMCX5,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ARMCX1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARMC5,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARMC4,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ARMC3,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ARL6IP6,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ARID5B,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARMCX2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ARID4B,17,950,4,129,1.958258795468098,0.2750540917456734,0.0995046439628483,0.03281302244589281,True
ASAP2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ASB17,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ASXL1,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ASTN2,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
ASTN1,16,951,4,129,2.124031007751938,0.258569091800409,0.11435331230283913,0.03281302244589281,True
ASPM,26,941,3,130,0.8137123745819398,1.0,-0.022766287909752297,0.03281302244589281,True
ASPH,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ASPA,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ASB11,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ASMTL,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ASIC3,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
ASH2L,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ASH1L,22,945,2,131,0.6213740458015267,0.7563303194367537,-0.04771524771524771,0.03281302244589281,True
ASCC3,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ASCC2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ASB7,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ASL,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARID4A,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARID3B,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ARID2,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
ARHGAP45,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ARHGAP39,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ARHGAP35,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
ARHGAP32,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ARHGAP31,15,952,0,133,0.0,0.24591437252814008,-0.13970588235294118,0.03281302244589281,True
ARHGAP29,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
ARHGAP5,12,955,0,133,0.0,0.3888545559811644,-0.13926701570680627,0.03281302244589281,True
ARHGAP28,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ARHGAP24,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ARHGAP21,11,956,3,130,2.3826923076923077,0.1834411064790646,0.13674400912894635,0.03281302244589281,True
ARHGAP20,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ARHGAP18,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ARHGAP17,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARHGAP12,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ARHGAP26,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ARHGAP6,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ARHGEF1,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ARHGEF10,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ARID1B,19,948,1,132,0.3434343434343434,0.4981118889322283,-0.0866089273817455,0.03281302244589281,True
ARID1A,37,930,3,130,0.5429864253393665,0.46367354553714707,-0.05870386515547804,0.03281302244589281,True
ARHGEF9,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ARHGEF7,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ARHGEF6,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
ARHGEF5,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ARHGEF40,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
ARHGEF4,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ARHGEF28,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ARHGEF26,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ARHGEF2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ARHGEF15,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ARHGEF12,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ARHGEF11,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
ARHGEF10L,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ASXL2,14,953,4,129,2.5550387596899227,0.1136185473266292,0.1503522710238345,0.03281302244589281,True
ARFGEF3,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ASXL3,23,944,1,132,0.2796143250688705,0.35105852936656695,-0.09635224760501104,0.03281302244589281,True
ATAD2B,18,949,1,132,0.3640819964349376,0.49389159665038307,-0.08353822737384381,0.03281302244589281,True
ATRX,25,942,5,128,1.58984375,0.37282647569025495,0.06411889596602974,0.03281302244589281,True
ATRNL1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ATRN,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ATR,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
ATP9B,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ATP9A,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
ATXN1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
ATP8B4,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ATP8B2,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ATP8B1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ATP8A1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ATP7B,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
ATP7A,15,952,1,132,0.44372294372294374,0.707619043785257,-0.07198879551820729,0.03281302244589281,True
ATP6V1B1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ATP8B3,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
ATP6V0A1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ATXN2,13,954,3,130,1.9015384615384616,0.4047884454161699,0.09450088695371717,0.03281302244589281,True
AUTS2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
BANK1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
BAIAP3,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
BAHCC1,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
BACH2,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
BABAM2,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
BAAT,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ATXN3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
B4GALT5,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
AXL,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
AXIN2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
AXIN1,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
AVPR2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
AVPR1B,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
AVL9,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
B3GALT4,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ATP4A,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ATP2C2,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ATP2C1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
ATP10A,12,955,3,130,2.1153846153846154,0.2213189810954577,0.11387434554973822,0.03281302244589281,True
ATN1,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ATM,22,945,2,131,0.6213740458015267,0.7563303194367537,-0.04771524771524771,0.03281302244589281,True
ATG7,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
ATG4D,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ATG4A,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ATP10B,20,947,3,130,1.1090497737556562,0.7480501900617651,0.012724392819429775,0.03281302244589281,True
ATG2B,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ATG16L2,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ATG16L1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ATF7IP,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ATF6,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
ATF2,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
ATAD5,11,956,3,130,2.3826923076923077,0.1834411064790646,0.13674400912894635,0.03281302244589281,True
ATG2A,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ATP10D,12,955,3,130,2.1153846153846154,0.2213189810954577,0.11387434554973822,0.03281302244589281,True
ATP11A,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ATP11B,8,959,0,133,0.0,0.6079548711090935,-0.1386861313868613,0.03281302244589281,True
ATP2B4,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ATP2B3,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
ATP2B2,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
ATP2B1,14,953,0,133,0.0,0.23771811502013002,-0.13955928646379853,0.03281302244589281,True
ATP2A1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
ATP1B4,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ATP1A4,12,955,2,131,1.2580152671755724,0.6751071962119222,0.02949389179755671,0.03281302244589281,True
ATP1A3,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ATP1A2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ATP1A1,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ATP13A5,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ATP13A4,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
ATP13A3,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
ATP13A1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ATP11C,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
ATAD2,11,956,3,130,2.3826923076923077,0.1834411064790646,0.13674400912894635,0.03281302244589281,True
ZZEF1,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
DOP1A,9,958,3,130,3.1846153846153844,0.11436712764382075,0.197633959638135,0.03281302244589281,True
DOT1L,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
KATNB1,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KAT8,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KAT6B,16,951,3,130,1.457396449704142,0.47314559187957606,0.0508017875920084,0.03281302244589281,True
KAT6A,11,956,3,130,2.3826923076923077,0.1834411064790646,0.13674400912894635,0.03281302244589281,True
KAT14,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KASH5,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
KATNIP,7,960,2,131,2.531297709923664,0.2485481293242838,0.14925595238095238,0.03281302244589281,True
KANSL1,8,959,3,130,3.8261538461538462,0.08448576560363265,0.23944212721584984,0.03281302244589281,True
KANK2,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
KANK1,7,960,3,130,4.788461538461538,0.058560349864904916,0.29315476190476186,0.03281302244589281,True
KALRN,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
JMJD1C,16,951,2,131,0.8942202835332607,1.0,-0.012749737118822296,0.03281302244589281,True
JCAD,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
JAKMIP3,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KANK4,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
JAK3,11,956,1,132,0.6242424242424243,1.0,-0.04716622289844047,0.03281302244589281,True
KBTBD4,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KCNA1,9,958,1,132,0.7821969696969697,1.0,-0.026675945256321054,0.03281302244589281,True
KCNH3,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
KCNH2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
KCNH1,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
KCNG4,5,962,3,130,9.6,0.020628915664281298,0.46486486486486484,0.03281302244589281,True
KCND3,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
KCND2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
KBTBD6,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KCND1,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
KCNB2,14,953,1,132,0.4784382284382284,0.7062199783824453,-0.06708139709189029,0.03281302244589281,True
KCNB1,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
KCNAB1,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
KCNA5,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
KCNA4,11,956,2,131,1.3994910941475827,0.6544728231558026,0.04478889311525294,0.03281302244589281,True
KCNA2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
KCNC2,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
KCNH4,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
JAK2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
JAG1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ITIH3,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ITIH1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
ITGB8,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ITGB6,6,961,2,131,3.16793893129771,0.1942659066216041,0.19701699618452997,0.03281302244589281,True
ITGB4,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
ITGB2,10,957,0,133,0.0,0.3735941385672879,-0.13897596656217345,0.03281302244589281,True
ITIH4,5,962,2,131,4.229007633587786,0.14189119174482176,0.2638253638253638,0.03281302244589281,True
ITGAX,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ITGAL,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ITGA9,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ITGA8,10,957,2,131,1.5763358778625953,0.6356258862370281,0.06311389759665623,0.03281302244589281,True
ITGA6,8,959,3,130,3.8261538461538462,0.08448576560363265,0.23944212721584984,0.03281302244589281,True
ITGA4,7,960,1,132,1.0454545454545454,1.0,0.005357142857142838,0.03281302244589281,True
ITGA2,7,960,0,133,0.0,0.6022730576469064,-0.13854166666666667,0.03281302244589281,True
ITGAV,9,958,0,133,0.0,0.6196569480793772,-0.13883089770354906,0.03281302244589281,True
JAK1,11,956,4,129,3.663344407530454,0.05192325611609147,0.2286991251426398,0.03281302244589281,True
ITIH5,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
ITK,8,959,2,131,2.1068702290076335,0.3032355838978343,0.11339937434827946,0.03281302244589281,True
JADE3,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
JADE2,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
IWS1,5,962,0,133,0.0,1.0,-0.13825363825363826,0.03281302244589281,True
IVNS1ABP,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ITSN2,11,956,3,130,2.3826923076923077,0.1834411064790646,0.13674400912894635,0.03281302244589281,True
ITSN1,13,954,2,131,1.142262317834837,0.696681665992265,0.016529592001290117,0.03281302244589281,True
ITIH6,14,953,2,131,1.0458015267175573,1.0,0.005396492280017984,0.03281302244589281,True
ITPRID2,8,959,1,132,0.895021645021645,1.0,-0.012643378519290926,0.03281302244589281,True
ITPR3,14,953,3,130,1.7265734265734265,0.42476639123835447,0.07787438165192623,0.03281302244589281,True
ITPR2,16,951,5,128,2.922585227272727,0.05641637742371659,0.17790483701366983,0.03281302244589281,True
ITPR1,15,952,1,132,0.44372294372294374,0.707619043785257,-0.07198879551820729,0.03281302244589281,True
ITPKC,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
ITPKB,6,961,0,133,0.0,1.0,-0.1383975026014568,0.03281302244589281,True
ITM2A,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
ITPRID1,6,961,1,132,1.256060606060606,0.5894569370555072,0.029309746791536584,0.03281302244589281,True
KCNH5,5,962,1,132,1.571969696969697,0.5235917653165231,0.06278586278586279,0.03281302244589281,True
KCNH6,9,958,2,131,1.8037077426390404,0.35719799997040946,0.08547900719090698,0.03281302244589281,True
KCNH7,10,957,3,130,2.7263736263736265,0.14757260183461732,0.16415882967607104,0.03281302244589281,True
